filename,tester,material_trial,segment_index,rising_time,rising_slope,intercept,rising_slope_simple,peak_force,r_squared,n_points
HannahPillow1.csv,Hannah,Pillow1,3,2.0325223000254518,40.047174079544945,19.00885164862953,37.15863502385866,81.08767277558341,0.8078008911300572,224
HannahPillow1.csv,Hannah,Pillow1,4,1.8257454999838956,42.842605812330184,13.941644717583728,37.68283220391764,75.60196608150606,0.8619193437413601,201
HannahPillow2.csv,Hannah,Pillow2,0,2.1741614999999994,22.2801024496195,20.298287564977286,22.54465987554283,57.80999607,0.8181735001767804,239
HannahPillow2.csv,Hannah,Pillow2,1,2.2973374,29.001903903824537,24.92882088811769,29.02758279301943,76.08670076,0.7950659276776216,252
HannahPillow2.csv,Hannah,Pillow2,2,2.3383411999999986,30.926190259046187,17.263200026680302,31.864941496989427,76.96632628,0.8918000063019252,257
HannahPillow2.csv,Hannah,Pillow2,3,1.5608851000000001,42.76059903760528,10.884596792804679,39.467895656765506,67.17286813,0.921054636525171,172
HannahPillow2.csv,Hannah,Pillow2,4,2.257048300000001,31.085322948285523,18.678106009514238,30.51248551792178,73.57691561,0.8446087206218604,248
HannahWood1.csv,Hannah,Wood1,0,1.157437800022306,114.88705018754386,6.301248953878826,108.02264580156368,137.45960919582384,0.991441847312317,128
HannahWood1.csv,Hannah,Wood1,1,1.5892762999865226,89.99503962245547,10.73365300842545,77.07911147015349,129.51693163651726,0.9378547213599921,175
HannahWood1.csv,Hannah,Wood1,2,2.243781099969059,59.70712505153051,39.36017829345802,60.04608904411125,143.7541071722548,0.800551581417112,247
HannahWood1.csv,Hannah,Wood1,3,1.622321199974973,91.45876425201324,17.74041797000875,81.07931755061074,144.70596470546363,0.9649830792287414,179
HannahWood1.csv,Hannah,Wood1,4,2.0496988999657333,68.99426602160985,27.45122026993873,67.77670961382084,146.95821604888215,0.8798088503970268,225
HannahWood2.csv,Hannah,Wood2,0,2.5576709000160918,41.98477700241568,31.037016467073542,42.05971934226437,114.22566884288636,0.827072528777804,281
HannahWood2.csv,Hannah,Wood2,1,1.6849896000348963,85.65797121328647,13.192160024025881,75.2197764813728,137.067331004347,0.9710663707256376,186
HannahWood2.csv,Hannah,Wood2,2,2.0395018999697605,65.88577198171943,27.48984695627267,61.205704074882426,135.4295008585019,0.8601638996009818,224
HannahWood2.csv,Hannah,Wood2,3,2.1330345000023954,76.14918196900928,16.82682404397177,67.90471685700939,150.92910473159867,0.9343508229927361,235
HannahWood2.csv,Hannah,Wood2,4,2.0788500999915414,71.4260012724771,29.392717307476786,66.70489695403757,145.94634528180794,0.8699395143554719,229
OniFoam1.csv,Oni,Foam1,0,2.75744380004471,19.340317306240628,49.75397668283607,28.670110038414496,90.44999019048096,0.5433654458362289,303
OniFoam1.csv,Oni,Foam1,1,4.171368499984965,10.355698250243366,55.75787429344186,20.6864817029838,95.69903672364283,0.44646979965127653,457
OniFoam1.csv,Oni,Foam1,2,2.731897199992094,23.227173243872745,45.265001674468095,31.533442473957468,102.6283738480934,0.6834225328124508,299
OniFoam1.csv,Oni,Foam1,3,2.953511599975169,23.845334407528508,40.93249199335745,29.396261249450557,97.065082282367,0.6600488515372733,324
OniFoam1.csv,Oni,Foam1,4,3.4318744000047445,12.55651447380451,57.716955119261485,20.838101152838423,91.8806203349288,0.5883833913910886,377
OniFoam2.csv,Oni,Foam2,0,2.928178400034085,21.405635905511982,49.20412536377499,29.083178250688974,95.74899409252998,0.5695046617355279,322
OniFoam2.csv,Oni,Foam2,1,2.985604499990586,16.064139915404954,50.38262866513934,25.372915341325427,87.7250322034249,0.5449541669673361,329
OniFoam2.csv,Oni,Foam2,2,2.1579812000272796,43.448891823235144,21.209223368399442,41.54499435252089,93.01033508609328,0.7903341303128016,238
OniFoam2.csv,Oni,Foam2,3,2.9088734000106378,21.399058395524946,45.788296958003144,28.24071938758556,92.72717128931797,0.6360019015096179,320
OniFoam2.csv,Oni,Foam2,4,2.2797062000026926,30.991909886929268,38.38163406816046,36.62405885448671,93.33651389396157,0.6595578876040159,251
