time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
4.7164277000000006,5.300786,0.4035260000000007,-0.4165690000000339,-0.0365789999999449,0.4294705595090857,-0.4268132458791163,-0.0519392039582187,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.6077106130805414,1.0,96.77,68.43,506689.0565257828,720673.6811340054
4.8264291,5.4107874,0.4235260000000007,-0.3815690000000338,-0.0665789999999449,0.4280494696172554,-0.4159972820749035,-0.0554389529541805,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5994610618196785,1.0,105.08,69.4,465827.940616673,710461.0951008645
4.9363980000000005,5.5207563,0.4485260000000006,-0.4915690000000337,-0.0565789999999449,0.4329445321197344,-0.4340632471455752,-0.0557114894357265,-4.879999999594584e-06,-0.00161736,0.0082490800000007,0.6155937300444859,1.0,109.97,67.94,444669.45530599257,725943.4795407713
5.0472831000000005,5.6316414,0.4285260000000006,-0.3815690000000338,-0.0365789999999449,0.4318882500987562,-0.4215141181674288,-0.0511377296304477,-4.879999999594584e-06,-0.00161736,0.0066490800000007,0.6056539274037507,1.0,121.21,68.91,402507.21887633036,715584.0951966333
5.1572669,5.7416252,0.4035260000000007,-0.4665690000000337,-0.0565789999999449,0.4251080493347957,-0.4322848131284389,-0.0524385046178948,-0.0004048799999995,-0.00121736,0.0078490800000007,0.6085530461983454,1.0,88.95,68.91,552113.5469364811,715584.0951966333
5.2672464,5.8516047,0.4285260000000006,-0.4315690000000336,-0.0665789999999449,0.4259251351312579,-0.4321136928293383,-0.0558188921844075,-4.879999999594584e-06,-0.00121736,0.0070490800000007,0.6093030551309279,1.0,93.84,68.43,522821.8243819266,720673.6811340054
5.3772470000000006,5.9616053,0.4485260000000006,-0.3665690000000337,-0.0565789999999449,0.4313280351379799,-0.4164447605391493,-0.0560006014484347,-0.0004048799999995,-0.00161736,0.0074490800000007,0.6021679000404175,1.0,101.66,68.91,481835.5301987016,715584.0951966333
5.4872902,6.0716485,0.4685260000000006,-0.4765690000000335,-0.0365789999999449,0.4402204773418625,-0.4308178942963725,-0.0513577273280854,-0.0004048799999995,-0.00121736,0.0074490800000007,0.6180904002436566,1.0,101.17,68.91,484217.6534545814,715584.0951966333
5.5972761,6.1816344,0.4285260000000006,-0.4315690000000336,-0.076578999999945,0.4374248280569389,-0.4309974515405279,-0.0573870547489483,-0.0004048799999995,-0.00081736,0.0070490800000007,0.6167597242750462,1.0,102.15,68.43,479476.2604013705,720673.6811340054
5.7076303,6.2919886,0.3585260000000003,-0.4415690000000338,-0.0665789999999449,0.41856349327551,-0.4335246565645232,-0.059584455660233,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.605548786728792,1.0,109.97,69.4,444669.45530599257,710461.0951008645
5.8184015,6.4027598,0.4035260000000007,-0.4415690000000338,-0.0465789999999449,0.4149686718830024,-0.4354477149719872,-0.0564754075382926,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.6041549327575536,1.0,108.02,69.4,452877.24495463807,710461.0951008645
5.9292683,6.5136266,0.4885260000000007,-0.4415690000000338,-0.0665789999999449,0.4325530825188724,-0.4369110523757217,-0.0588907443006691,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.6176257415692176,1.0,106.06,68.43,461431.26532151614,720673.6811340054
6.0401056,6.6244639,0.4235260000000007,-0.3815690000000338,-0.0465789999999449,0.4303950932346064,-0.4236811349858724,-0.0559475328903332,-4.879999999594584e-06,-0.00161736,0.0070490800000007,0.6065276307472377,1.0,107.04,69.4,457115.09715994017,710461.0951008645
6.1509455,6.7353038,0.4485260000000006,-0.3915690000000336,-0.0465789999999449,0.4347294174674858,-0.4160044971519461,-0.0537079174282516,-4.879999999594584e-06,-0.00161736,0.0086490800000007,0.6040976315602827,1.0,101.17,68.91,484217.6534545814,715584.0951966333
6.2617853000000006,6.8461436,0.3385260000000003,-0.3815690000000338,-0.076578999999945,0.4117312955858487,-0.4077724428091562,-0.0591754149288114,-4.879999999594584e-06,-0.00161736,0.0074490800000007,0.5824969996586636,1.0,47.41,69.4,1044629.8249314493,710461.0951008645
6.3722889,6.9566472,0.4035260000000007,-0.4915690000000337,-0.0665789999999449,0.4097697604041909,-0.4278046151193416,-0.0609452954206821,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.5955185759428754,1.0,38.12,69.4,1301647.429171039,710461.0951008645
6.4831299,7.0674882,0.4035260000000007,-0.4665690000000337,-0.0665789999999449,0.4082771443770748,-0.437071521343896,-0.0622920731960435,-0.0004048799999995,-0.00121736,0.0070490800000007,0.6013335545050084,1.0,39.59,70.38,1252945.1881788329,700429.0991759022
6.5931599,7.1775182,0.4285260000000006,-0.456569000000034,-0.0465789999999449,0.4131177795835851,-0.441732534458841,-0.0585357495433927,-0.0004048799999995,-0.00161736,0.0082490800000007,0.607635059704515,1.0,41.06,68.91,1207730.1509985386,715584.0951966333
6.7040315,7.2883898,0.3585260000000003,-0.3715690000000335,-0.086578999999945,0.4000672203243667,-0.4249594347124056,-0.0652396911385552,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.587282316462029,1.0,41.06,67.45,1207730.1509985386,731289.8443291327
6.8140114,7.3983697,0.4035260000000007,-0.3415690000000337,-0.0365789999999449,0.4008940665907048,-0.4050243489143776,-0.0583881458881956,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5728611973431341,1.0,41.54,71.36,1193659.123736158,690672.6457399103
6.9240415,7.5083998,0.4685260000000006,-0.4065690000000337,-0.0465789999999449,0.417061968818954,-0.4053936089143618,-0.0555650842589368,-0.0004048799999995,-0.00161736,0.0082490800000007,0.5842706073151853,1.0,38.61,69.89,1285001.295001295,705409.9298898268
7.0340368,7.6183951,0.4485260000000006,-0.4165690000000339,-0.0565789999999449,0.4245836727566952,-0.4080651668800662,-0.0558074681409574,-0.0004048799999995,-0.00161736,0.0082490800000007,0.5915259496359603,1.0,39.1,68.43,1268772.378516624,720673.6811340054
7.1440466,7.7284049,0.3835260000000007,-0.3815690000000338,-0.0665789999999449,0.4147685394995635,-0.4017310667894002,-0.058382480641201,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5803699728864087,1.0,39.59,67.94,1252945.1881788329,725943.4795407713
7.2556164,7.8399747,0.4485260000000006,-0.4165690000000339,-0.0365789999999449,0.4228385042829455,-0.405278181906855,-0.0531702010940529,-4.879999999594584e-06,-0.00121736,0.0074490800000007,0.5881070274349275,1.0,39.59,68.43,1252945.1881788329,720673.6811340054
7.3655974,7.9499557,0.3635260000000007,-0.4415690000000338,-0.0665789999999449,0.4086594216836676,-0.4139537641227709,-0.0563756713324495,-0.0004048799999995,-0.00121736,0.0074490800000007,0.5844129174482925,1.0,40.57,68.43,1222437.7618930244,720673.6811340054
7.475605400000001,8.0599637,0.4035260000000007,-0.3965690000000339,-0.0665789999999449,0.4074322401483473,-0.4097978106784627,-0.0588148507552883,-4.879999999594584e-06,-0.00121736,0.0062490800000007,0.5808566627133828,1.0,39.1,67.94,1268772.378516624,725943.4795407713
7.5856432,8.1700015,0.3835260000000007,-0.4515690000000336,-0.0365789999999449,0.4017172807515132,-0.4197835152245938,-0.0534992100090943,-4.879999999594584e-06,-0.00121736,0.0082490800000007,0.5834870510819449,1.0,41.06,67.94,1207730.1509985386,725943.4795407713
7.6956278,8.2799861,0.4435260000000003,-0.4665690000000337,-0.0665789999999449,0.4117119570977752,-0.4309679233202906,-0.0566260282897179,-4.879999999594584e-06,-0.00201736,0.0078490800000007,0.5987040952157853,1.0,38.61,68.43,1285001.295001295,720673.6811340054
7.8056251,8.3899834,0.4035260000000007,-0.4665690000000337,-0.0365789999999449,0.409755044921385,-0.4394786178689012,-0.0518336413651199,-4.879999999594584e-06,-0.00121736,0.0086490800000007,0.6030981502041386,1.0,40.08,68.43,1237504.99001996,720673.6811340054
