time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2,V1thers,V2thers
4.1161143,4.6828172,0.3185260000000003,-0.3465690000000336,-0.136578999999945,0.3226660497067755,-0.3992435298765695,-0.1279466776291291,-4.879999999594584e-06,-0.00161736,0.0098490800000007,0.5290360366723715,1.0,40.08,58.16,1237504.99001996,849697.386519945,0.0,0.0
4.2269397,4.7936426,0.3185260000000003,-0.3665690000000337,-0.116578999999945,0.3216763409182636,-0.3914324474815003,-0.125229152176195,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.521897853801574,1.0,39.59,54.25,1252945.1881788329,911658.9861751152,0.0,0.0
4.3383277,4.9050306,0.2685260000000005,-0.2965690000000338,-0.146578999999945,0.308970367984382,-0.3687546551044426,-0.1303329875214514,0.0003951200000004,-0.00161736,0.0082490800000007,0.4984268969366197,1.0,37.63,58.65,1318727.0794578793,842514.9190110826,0.0,0.0
4.4491126,5.0158155,0.2935260000000004,-0.4065690000000337,-0.146578999999945,0.3052782802536139,-0.3777944474078396,-0.1342167141593047,0.0003951200000004,-0.00121736,0.0098490800000007,0.5039222154723082,1.0,39.59,59.14,1252945.1881788329,835451.4710855597,0.0,0.0
4.5594439,5.1261468,0.3135260000000004,-0.3715690000000335,-0.126578999999945,0.3072499572373041,-0.3763062092347951,-0.1323908634176361,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5035238227208856,1.0,40.57,66.47,1222437.7618930244,742219.0461862495,0.0,0.0
4.6699436,5.2366465,0.3185260000000003,-0.3915690000000336,-0.106578999999945,0.3099455767134697,-0.3799548896196839,-0.1262203510127846,-4.879999999594584e-06,-0.00081736,0.0102490800000007,0.5063235681655971,1.0,41.06,63.54,1207730.1509985386,776905.8860560277,0.0,0.0
4.7808309,5.3475338,0.3385260000000003,-0.4065690000000337,-0.126578999999945,0.316777933353966,-0.3863171849560787,-0.1263060886439059,0.0003951200000004,-0.00121736,0.0102490800000007,0.5153081160635072,1.0,40.08,63.05,1237504.99001996,783021.4115781126,0.0,0.0
4.8907943,5.4574972,0.2935260000000004,-0.3815690000000338,-0.136578999999945,0.3112193907227862,-0.3851820970432965,-0.1287619023110793,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5116662823865783,1.0,39.59,61.58,1252945.1881788329,801951.9324455993,0.0,0.0
5.0007963,5.5674992,0.3785260000000003,-0.5015690000000339,-0.126578999999945,0.3273095218672464,-0.4130052269287807,-0.1282400637451662,-4.879999999594584e-06,-0.00121736,0.0102490800000007,0.5423562985020303,1.0,40.08,72.83,1237504.99001996,676530.275985171,0.0,0.0
5.110793699999999,5.6774966,0.3585260000000003,-0.3215690000000337,-0.116578999999945,0.3347720464605663,-0.3911467363817576,-0.1254524022218864,0.0003951200000004,-0.00161736,0.0102490800000007,0.5299116885828598,1.0,38.61,62.56,1285001.295001295,789232.7365728901,0.0,0.0
5.2208085,5.7875114,0.3585260000000003,-0.4415690000000338,-0.136578999999945,0.3404506006434807,-0.4032005427305089,-0.1281122957949419,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5430377974603006,1.0,39.59,67.94,1252945.1881788329,725943.4795407713,0.0,0.0
5.3311151,5.897818,0.2935260000000004,-0.4065690000000337,-0.156578999999945,0.32923293589461,-0.4040057967732127,-0.1349174670675366,0.0003951200000004,-0.00121736,0.0098490800000007,0.538347223290009,1.0,40.57,58.16,1222437.7618930244,849697.386519945,0.0,0.0
5.442041,6.0087439,0.3385260000000003,-0.3565690000000339,-0.076578999999945,0.3314545099984807,-0.3926656878396321,-0.1209712351006546,0.0003951200000004,-0.00161736,0.0094490800000007,0.5279038495092475,1.0,39.59,55.72,1252945.1881788329,887343.8621679829,0.0,0.0
5.5533108,6.1200137,0.3185260000000003,-0.3415690000000337,-0.116578999999945,0.328363856292821,-0.3804506555089957,-0.1199212395720335,-4.879999999594584e-06,-0.00121736,0.0098490800000007,0.5166687789069608,1.0,37.63,39.59,1318727.0794578793,1252945.1881788329,0.0,0.0
5.663652,6.2303549,0.3585260000000003,-0.3715690000000335,-0.126578999999945,0.3355743346256059,-0.3783274316019566,-0.1215128252953952,0.0003951200000004,-0.00121736,0.0090490800000007,0.5201030150587675,1.0,40.57,67.45,1222437.7618930244,731289.8443291327,0.0,0.0
5.7741493,6.3408522,0.3885260000000006,0.0434309999999662,0.9684210000000548,0.3482328127355709,-0.2775030319088026,0.139043728899112,-0.0028048799999995,-0.01521736,0.0054490800000007,0.4664838508785431,1.0,44.48,152.98,1114100.7194244603,316840.1098182769,0.0,0.0
5.8849955,6.4516984,0.5035260000000004,0.1834309999999661,3.868421000000056,0.3853567709286601,-0.1673134219730119,1.0305783051253086,0.0079951200000004,-0.04801736,0.0058490800000007,1.1129174565383708,1.0,123.17,1780.06,395943.0056020135,18088.94082221948,0.0,1780.06
5.9966253,6.5633282,0.5235260000000004,-0.5865690000000339,7.273421000000055,0.4183871232188839,-0.2675394964394461,2.5229749472003324,0.0351951200000004,-0.08401736,0.0234490800000007,2.571386348106983,1.0,172.04,2658.85,280630.0860265055,8805.12251537319,0.0,2658.85
6.1068495,6.6735524,0.7485260000000005,-0.6465690000000339,12.753421000000056,0.4973092065081287,-0.3581492372271776,4.968636976881559,0.0731951200000004,-0.13841736,0.0326490800000007,5.0062901165472695,1.0,188.66,3111.44,255027.03275734125,6069.729771424164,0.0,3111.44
6.2191674,6.7858703,0.8985260000000006,-0.2565690000000338,18.34842100000005,0.5932229792262784,-0.3338657477419415,8.16717099795891,0.0975951200000004,-0.19121736,0.0438490800000007,8.195490342285721,1.0,198.92,3329.91,241357.32957973052,5015.420837199805,0.0,3329.91
6.3291458,6.8958487,1.0785260000000003,-0.7465690000000336,22.573421000000053,0.7092381719823246,-0.4325254414018625,11.611089126088338,0.1311951200000004,-0.23881736,0.0446490800000007,11.640768348181467,1.0,203.81,3462.37,235326.5296109121,4440.975401242502,0.0,3462.37
6.4400039,7.0067068,1.6285260000000006,-0.4365690000000339,27.303421000000053,0.92900056784733,-0.4334920832938485,15.36245441584318,0.1791951200000004,-0.28081736,0.0466490800000007,15.396621808702022,1.0,207.23,3542.03,231277.80726728757,4116.198902889021,0.0,3542.03
6.5508237,7.1175266,1.6085260000000006,-0.4765690000000335,31.22842100000005,1.091446031030601,-0.443789931403338,19.15532833735168,0.2019951200000004,-0.31761736,0.0546490800000007,19.1915295808754,1.0,209.68,3601.17,228458.6035864174,3884.376466537265,0.0,3601.17
6.6620669,7.2287698,1.5585260000000003,-1.7665690000000336,34.47342100000005,1.2031048716165915,-0.7600098229923962,22.81722904029565,0.2435951200000004,-0.34601736,0.0822490800000007,22.861562005699952,1.0,211.14,3638.32,226809.69972530077,3742.606477714989,0.0,3638.32
6.772863,7.3395659,0.8585260000000006,-1.3865690000000337,37.953421000000056,1.1207308032530257,-0.9097933202756396,26.435645066221007,0.2695951200000004,-0.38801736,0.0606490800000007,26.47502769566433,1.0,212.12,3678.4,225715.63266075807,3592.8664636798603,0.0,3678.4
6.8837808,7.4504837,1.1785260000000006,-0.3465690000000336,40.51842100000005,1.134547162525391,-0.7751504780005363,29.802234381681643,0.2823951200000004,-0.41841736,0.0362490800000007,29.833893974274066,1.0,213.1,3696.48,224631.62834350072,3526.381855170324,0.0,3696.48
6.9945264,7.5612293,0.9235260000000004,0.6134309999999663,41.913421000000056,1.0841010292889712,-0.4432000451125102,32.697501029287764,0.2751951200000004,-0.43361736,0.0298490800000007,32.71846993491547,1.0,213.59,3711.63,224093.3564305445,3471.1703483375222,0.0,3711.63
7.1057888,7.6724917,0.3285260000000005,0.5384309999999664,42.51342100000005,0.9034753605575854,-0.2085340528578632,35.04406760467095,0.2971951200000004,-0.43161736,0.0322490800000007,35.05633221629274,1.0,214.56,3730.21,223035.0484712901,3404.071084469775,0.0,3730.21
7.216269,7.7829719,0.0185260000000004,0.8334309999999663,43.40342100000005,0.6919218233866352,0.0405552197776934,37.0424314185389,0.2911951200000004,-0.43721736,0.0374490800000007,37.0489153138481,1.0,215.54,3734.12,221975.50338684235,3390.0356710550277,0.0,3734.12
7.3358725,7.9025754,0.8935260000000005,0.3134309999999662,45.368421000000055,0.7401167581161452,0.1057881461882303,39.03281937169452,0.3027951200000004,-0.46241736,0.0234490800000007,39.039978894088165,1.0,215.54,3742.91,221975.50338684235,3358.5899741110525,0.0,3742.91
7.4458552,8.0125581,1.0935260000000004,1.0234309999999662,47.438421000000055,0.8246017902792577,0.3251572990866526,41.04223915973472,0.2999951200000004,-0.49201736,0.0198490800000007,41.05180983375207,1.0,214.56,3758.06,223035.0484712901,3304.737018568091,0.0,3758.06
7.5558702,8.1225731,-0.0864739999999995,1.8484309999999664,49.23842100000005,0.6068025413561848,0.6893068808261672,43.00159563467689,0.3035951200000004,-0.53321736,-0.0077509199999992,43.01140058668647,1.0,215.05,3771.75,222504.0688212044,3256.4459468416508,0.0,3771.75
7.6658558,8.2325587,-0.1914739999999994,2.2734309999999662,49.383421000000055,0.4159687677060326,1.0680031946105826,44.52721708807931,0.2915951200000004,-0.52801736,-0.0097509199999992,44.54196585747364,1.0,215.54,3776.64,221975.50338684235,3239.281477715641,0.0,3776.64
7.7758692,8.3425721,-0.4914739999999993,0.8934309999999662,48.67842100000006,0.1990380190726299,1.026270450447344,45.519592369904906,0.3007951200000004,-0.53321736,-0.0009509199999992,45.5315949280585,1.0,216.03,3787.39,221449.3357404064,3201.703547825812,0.0,3787.39
7.8858863,8.4525892,-0.0964739999999992,-0.0515690000000337,49.743421000000055,0.1283937362495384,0.7686051439253238,46.52932911522279,0.3351951200000004,-0.52161736,0.0210490800000007,46.53585399164278,1.0,215.54,3788.37,221975.50338684235,3198.2884459543293,0.0,3788.37
7.9968321,8.563535,0.5535260000000006,1.4984309999999663,52.118421000000055,0.2300246748890507,0.9430752867978216,47.86544190370267,0.3467951200000004,-0.54281736,0.0154490800000007,47.87528413476375,1.0,216.52,3792.77,220925.54960280805,3182.97708534923,0.0,3792.77
8.106718800000001,8.6734217,-0.7614739999999993,1.7484309999999663,54.62342100000006,-0.0070002455436019,1.1356013876149318,49.480985623682585,0.3743951200000004,-0.56841736,-0.0053509199999992,49.49401557568423,1.0,219.45,3799.61,217842.333105491,3159.2452909640724,0.0,3799.61
8.2167109,8.7834138,-0.6564739999999993,2.7234309999999664,55.743421000000055,-0.1622616380919581,1.5151835263185336,50.97806603778639,0.3827951200000004,-0.56761736,0.0054490800000007,51.00083653147793,1.0,215.05,3798.14,222504.0688212044,3164.338334026655,0.0,3798.14
8.3266893,8.8933922,-0.5614739999999996,1.8634309999999663,48.523421000000056,-0.2576962369607598,1.598434600506253,50.39126541010343,0.3275951200000004,-0.47681736,0.0258490800000007,50.41726916597254,1.0,218.48,3805.47,218853.8996704504,3138.981518708597,0.0,3805.47
8.4375701,9.004273,0.3535260000000004,0.5034309999999662,31.56342100000005,-0.1115791459838062,1.336666079925513,45.890333198850094,0.1851951200000004,-0.31681736,0.0226490800000007,45.90993146604038,1.0,215.05,3761.0,222504.0688212044,3294.3366126030305,0.0,3761.0
8.5566834,9.1233863,-0.2114739999999995,-0.2115690000000338,11.673421000000056,-0.1354597324379124,0.9665493002218396,37.71053316806231,0.0579951200000004,-0.12801736,0.0054490800000007,37.72316103812616,1.0,207.72,3536.17,230708.64625457345,4139.591705149921,0.0,3536.17
8.666676500000001,9.2333794,0.5585260000000005,-1.0165690000000336,3.773421000000055,0.0304425699841249,0.4924705452792513,29.597621355800843,0.0187951200000004,-0.04201736,0.0230490800000007,29.6017337990428,1.0,187.68,3022.48,256410.9121909633,6542.70665149149,0.0,3022.48
8.7767073,9.3434102,0.5685260000000008,-0.8265690000000336,0.623421000000055,0.1590753008346363,0.1771446137520807,22.671129462403293,0.0055951200000004,-0.00721736,0.0138490800000007,22.67237958985708,1.0,125.12,1638.32,389616.368286445,20519.068313882515,0.0,1638.32
8.886590900000002,9.4532938,0.3585260000000003,-0.4415690000000338,-0.116578999999945,0.2067554312243188,0.0292366550383645,17.22356314493139,-4.879999999594584e-06,-0.00121736,0.0110490800000007,17.22482888152383,1.0,57.18,306.94,864431.6194473592,152898.28631002802,0.0,0.0
8.9967185,9.5634214,0.2735260000000004,-0.4665690000000337,-0.116578999999945,0.2227174180147397,-0.0892892683055936,13.07827690674942,0.0003951200000004,-0.00121736,0.0086490800000007,13.080477914485268,1.0,50.34,231.18,983245.9276916964,206281.6852668916,0.0,0.0
9.1067138,9.6734167,0.2935260000000004,-0.3565690000000339,-0.126578999999945,0.2396447210319459,-0.1531844188918761,9.921560715502718,-4.879999999594584e-06,-0.00121736,0.0102490800000007,9.925636608798277,1.0,49.36,235.58,1002965.964343598,202242.12581713215,0.0,0.0
9.2184083,9.7851112,0.2735260000000004,-0.1565690000000337,1.6834210000000551,0.2477442855144282,-0.1539935274546775,7.952173907397706,-0.0036048799999995,-0.02241736,0.0098490800000007,7.957522295978811,1.0,76.74,804.99,641550.6906437321,52112.57282699164,0.0,804.99
9.3283936,9.8950965,0.2435260000000005,-0.7865690000000336,0.953421000000055,0.2467358738909519,-0.3052152636455895,6.279071468617991,0.0023951200000004,-0.01561736,0.0158490800000007,6.291325254399066,1.0,120.23,1615.84,405869.5832986776,20943.6577878998,0.0,1615.84
9.438402900000002,10.0051058,0.2985260000000007,-0.3565690000000339,2.603421000000055,0.2591166776490285,-0.3174917452805182,5.400380672626861,-0.0044048799999995,-0.03401736,0.0098490800000007,5.415907483537628,1.0,117.79,1597.26,414484.2516342644,21303.607427719973,0.0,1597.26
9.5491981,10.115901,0.3335260000000004,-1.106569000000034,5.848421000000055,0.2769047636610046,-0.5061263630081094,5.507487949354321,0.0103951200000004,-0.07041736,0.0178490800000007,5.537622563497176,1.0,153.47,2318.18,315796.57262005605,11568.64436756421,0.0,2318.18
9.6591891,10.225892,0.1835260000000005,-0.7315690000000339,11.888421000000056,0.2545818956760063,-0.5600200538908711,7.0328960884873695,0.0059951200000004,-0.13881736,0.0082490800000007,7.059749414379159,1.0,180.35,2914.47,267238.7025228722,7155.777894437068,0.0,2914.47
9.7696173,10.3363202,0.6235260000000005,-0.0315690000000337,18.92342100000005,0.3427806489232325,-0.4336900121335852,9.875411961107316,0.0015951200000004,-0.20561736,0.0126490800000007,9.890871902996324,1.0,194.53,3243.4,247029.7640466766,5415.921563791084,0.0,3243.4
9.8809024,10.4476053,0.3035260000000006,-0.941569000000034,22.82842100000005,0.3333965415378324,-0.5551021529031448,12.971922339349163,0.0199951200000004,-0.25521736,0.0282490800000007,12.988073792220806,1.0,202.83,3424.24,236511.85722033228,4601.780249047964,0.0,3424.24
9.9912629,10.5579658,0.6835260000000005,0.4834309999999662,26.948421000000053,0.4170975177821121,-0.3068333007424727,16.313105304962868,0.0031951200000004,-0.29081736,0.0106490800000007,16.321321077185885,1.0,204.79,3522.48,234152.5465110601,4194.544752560696,0.0,3522.48
10.102961400000002,10.6696643,0.8735260000000005,-0.8815690000000338,30.11842100000005,0.5262100435179609,-0.4442280213169327,19.61336574608752,0.0375951200000004,-0.33121736,0.0190490800000007,19.62545162371102,1.0,209.68,3580.65,228458.6035864174,3963.945093767891,0.0,3580.65
10.213769,10.7804719,0.1285260000000003,-0.3015690000000337,33.05342100000006,0.4311408002002851,-0.4101243517578968,22.82630804026209,0.0159951200000004,-0.37361736,0.0158490800000007,22.83406278178362,1.0,211.14,3618.28,226809.69972530077,3818.720497031738,0.0,3618.28
10.324832,10.8915349,0.5585260000000005,0.5034309999999662,34.72342100000005,0.4615931523934978,-0.1917323457519764,25.670398833399787,0.0027951200000004,-0.37881736,0.0054490800000007,25.675264473741205,1.0,210.65,3650.54,227360.5506764776,3696.6037901242,0.0,3650.54
10.4359305,11.0026334,0.1985260000000006,0.5834309999999663,36.468421000000056,0.3987050493191386,-0.0064239484717449,28.25174403303392,0.0103951200000004,-0.40881736,0.0026490800000007,28.254558002055774,1.0,210.17,3669.11,227902.65023552364,3627.2829105695937,0.0,3669.11
10.5462936,11.1129965,-0.3714739999999996,1.2184309999999663,40.26842100000005,0.214588184105786,0.2863864748357149,31.124417465783345,0.0247951200000004,-0.44601736,-0.0073509199999992,31.12647471022194,1.0,211.63,3678.4,226261.3996125313,3592.8664636798603,0.0,3678.4
10.6659271,11.23263,-0.5614739999999996,0.6984309999999663,42.453421000000056,0.0290649130242101,0.3848886950254652,33.83269759694887,0.0639951200000004,-0.46961736,-0.0125509199999992,33.834899301805486,1.0,216.03,3718.48,221449.3357404064,3446.3544243884603,0.0,3718.48
10.7759123,11.3426152,0.1985260000000006,-0.0865690000000336,40.72342100000005,0.069575809986692,0.2721833274027748,35.47997480235148,0.0755951200000004,-0.45641736,-0.0153509199999992,35.48108702580217,1.0,214.56,3719.94,223035.0484712901,3441.0770066183877,0.0,3719.94
10.8859113,11.4526142,-0.6764739999999994,-0.2465690000000335,39.438421000000055,-0.1087727862640079,0.1481718362722767,36.42626996017363,0.0595951200000004,-0.44641736,-0.0097509199999992,36.42673372158893,1.0,215.05,3723.36,222504.0688212044,3428.7310386317736,0.0,3723.36
10.9960746,11.5627775,-0.6664739999999996,0.2284309999999663,39.80842100000005,-0.2420952900240451,0.1673583691223338,37.234797597586535,0.0323951200000004,-0.44321736,0.0018490800000007,37.23596072463289,1.0,215.05,3717.01,222504.0688212044,3451.672177368368,0.0,3717.01
11.1076096,11.6743125,-0.5964739999999993,0.8784309999999663,40.22842100000005,-0.326812080537634,0.3373454180454884,37.950444896703495,0.0275951200000004,-0.45321736,-0.0013509199999992,37.95335131348469,1.0,215.05,3730.69,222504.0688212044,3402.346482822212,0.0,3730.69
11.2175887,11.7842916,-0.7464739999999996,0.4934309999999662,41.438421000000055,-0.4271352938594394,0.3746588039131844,38.784270779978,0.0387951200000004,-0.46481736,-0.0013509199999992,38.78843221520129,1.0,216.52,3724.83,220925.54960280805,3423.4314049231784,0.0,3724.83
11.327584300000002,11.8942872,-0.2964739999999994,0.8234309999999663,45.59842100000005,-0.3958997677160213,0.4819410391433618,40.41324261284263,0.0515951200000004,-0.47921736,-0.0013509199999992,40.41805515206994,1.0,215.54,3734.12,221975.50338684235,3390.0356710550277,0.0,3734.12
11.4384518,12.0051547,-1.0914739999999994,0.2484309999999663,46.65842100000005,-0.562181812500965,0.4261187775005186,41.90619761902996,0.0855951200000004,-0.50641736,-0.0013509199999992,41.91213457327171,1.0,215.05,3753.67,222504.0688212044,3320.2972024711808,0.0,3753.67
11.5492328,12.1159357,-0.5064739999999994,-0.5115690000000337,41.618421000000055,-0.5488644575110594,0.2019577407975597,41.8374025394646,0.0687951200000004,-0.44961736,0.0054490800000007,41.8414900591624,1.0,216.52,3747.8,220925.54960280805,3341.160147286408,0.0,3747.8
11.6617753,12.2284782,0.4285260000000006,0.0134309999999662,30.92342100000005,-0.315212208354885,0.1568890615661151,39.2283364141019,0.0271951200000004,-0.33481736,0.0118490800000007,39.22991652721031,1.0,214.08,3720.43,223557.54857997008,3439.3067468007744,0.0,3720.43
11.7726231,12.339326,-0.3864739999999993,0.4434309999999661,13.298421000000056,-0.3322478544150893,0.2253889818161363,33.029602826746725,-0.0076048799999995,-0.15961736,0.0022490800000007,33.0320428027472,1.0,208.7,3559.63,229578.34211787253,4046.4036992608794,0.0,3559.63
11.8834062,12.4501091,0.5185260000000005,-0.7815690000000337,2.888421000000055,-0.1288642188580541,-0.0153315976094591,25.82413558289973,-0.0008048799999995,-0.03321736,0.0198490800000007,25.82446165264196,1.0,191.59,3125.61,250973.954799311,5996.877409529659,0.0,3125.61
11.9942774,12.5609803,0.1835260000000005,-0.1665690000000339,0.8884210000000551,-0.0541850804547123,-0.0514859911310424,19.863072885963184,-0.0072048799999995,-0.01641736,0.0070490800000007,19.86321351904853,1.0,142.23,1981.92,341543.27497714973,15228.06167756519,0.0,1981.92
12.1042695,12.6709724,0.3535260000000004,-0.3715690000000335,0.1384210000000549,0.0432811984741052,-0.1280041465562187,15.147752369417514,-0.0008048799999995,-0.00401736,0.0086490800000007,15.14835503178054,1.0,77.71,698.92,633417.8355424012,61538.94580209466,0.0,698.92
12.2144707,12.7811736,0.4035260000000007,-0.4165690000000339,-0.116578999999945,0.1294003205470692,-0.1969876592521223,11.49870369197104,-4.879999999594584e-06,-0.00121736,0.0090490800000007,11.50111886629313,1.0,51.32,233.63,964279.0335151989,204013.6112656765,0.0,0.0
12.3251007,12.8918036,0.3785260000000003,-0.3815690000000338,-0.126578999999945,0.1889556138072132,-0.2411131621016564,8.719595887939068,-4.879999999594584e-06,-0.00121736,0.0090490800000007,8.724975199385486,1.0,49.85,241.94,993009.0270812436,196662.8089608994,0.0,0.0
12.4360011,13.002704,0.3385260000000003,-0.3565690000000339,-0.116578999999945,0.2247114950648393,-0.2687137141592882,6.6072444518898825,0.0003951200000004,-0.00121736,0.0086490800000007,6.61652337434254,1.0,49.85,229.23,993009.0270812436,208121.53732059503,0.0,0.0
12.5459288,13.1126317,0.3585260000000003,-0.4165690000000339,-0.126578999999945,0.2567008190934777,-0.3040595882885416,4.997475313196559,0.0003951200000004,-0.00121736,0.0098490800000007,5.01329303449963,1.0,49.36,228.25,1002965.964343598,209058.0503833516,0.0,0.0
12.6559214,13.2226243,0.3185260000000003,-0.4815690000000339,1.0934210000000548,0.2714805751902195,-0.3464944954170575,4.064182928258471,0.0023951200000004,-0.01521736,0.0102490800000007,4.087950955235096,1.0,52.79,254.15,937149.0812653912,186734.21207948064,0.0,0.0
12.7663335,13.3330364,0.2985260000000007,0.2884309999999663,3.898421000000055,0.2779459793566174,-0.1947109692830231,4.02455634190866,0.0047951200000004,-0.04521736,0.0062490800000007,4.038838951752949,1.0,124.63,1822.09,391187.51504453184,17441.015537102998,0.0,1822.09
12.8771465,13.4438494,0.4635260000000003,0.0934309999999662,7.233421000000055,0.3223102238492387,-0.1258285501005154,4.791658618014449,0.0335951200000004,-0.07241736,0.0018490800000007,4.8041345751352855,1.0,163.73,2518.57,295380.8098699078,9852.535367291755,0.0,2518.57
12.9879994,13.5547023,0.5285260000000007,0.3684309999999662,11.708421000000056,0.371607594760563,-0.0076722343104264,6.445160629426779,0.0591951200000004,-0.11321736,0.0022490800000007,6.45586915966983,1.0,180.35,2928.64,267238.7025228722,7072.770979020979,0.0,2928.64
13.1076296,13.6743325,0.5985260000000006,0.4184309999999662,15.613421000000054,0.4258540787032679,0.0941908218553505,8.636899498955925,0.0815951200000004,-0.15001736,0.0034490800000007,8.647904749841727,1.0,195.01,3178.89,246397.1078406236,5728.760668031925,0.0,3178.89
13.2176065,13.7843094,0.3885260000000006,1.0184309999999663,19.69342100000005,0.4169305318457436,0.3151371127920503,11.280040831787414,0.1043951200000004,-0.18801736,-0.0025509199999992,11.292141676185052,1.0,196.48,3310.85,244478.8273615635,5101.862059591948,0.0,3310.85
13.3275996,13.8943025,0.2985260000000007,1.3234309999999665,23.248421000000054,0.3886250731997769,0.5561770500516031,14.141168565917548,0.1343951200000004,-0.21761736,-0.0033509199999992,14.15743658888212,1.0,202.83,3406.16,236511.85722033228,4679.286938957655,0.0,3406.16
13.4376008,14.0043037,0.5235260000000004,1.0084309999999663,25.30842100000005,0.420874114223147,0.6642916236932259,16.81078092816901,0.1327951200000004,-0.24841736,0.0018490800000007,16.82916438199541,1.0,203.81,3468.72,235326.5296109121,4414.539080698357,0.0,3468.72
13.5476422,14.1143451,1.0035260000000006,0.6784309999999663,28.593421000000053,0.5601612563684935,0.667671743736702,19.627506150544978,0.1595951200000004,-0.27921736,0.0046490800000007,19.64684615606794,1.0,205.28,3522.48,233569.75837879968,4194.544752560696,0.0,3522.48
13.6576458,14.2243487,0.6535260000000005,1.0734309999999665,30.38342100000005,0.5824807727641652,0.7646714249933357,22.19878529184868,0.1503951200000004,-0.30881736,-0.0025509199999992,22.219587635067366,1.0,209.19,3564.52,229017.16143219083,4027.1340881801752,0.0,3564.52
13.767634800000002,14.3343377,0.8185260000000005,1.6284309999999662,33.203421000000056,0.6389090894337179,0.9711593908615688,24.829522951086386,0.1415951200000004,-0.34441736,-0.0049509199999992,24.856720728317026,1.0,209.19,3606.06,229017.16143219083,3865.54854883169,0.0,3606.06
13.8776354,14.4443383,1.0785260000000003,1.6384309999999662,34.62842100000005,0.7440026875260017,1.1306754891364303,27.172020313103875,0.1379951200000004,-0.36001736,-0.0025509199999992,27.205709969719763,1.0,210.65,3632.94,227360.5506764776,3762.957824792041,0.0,3632.94
13.9884488,14.5551517,1.8235260000000009,1.1284309999999662,34.158421000000054,1.0020705334290494,1.1301389277950429,28.84216986434508,0.1395951200000004,-0.36361736,0.0010490800000007,28.881691810450093,1.0,211.63,3657.87,226261.3996125313,3669.157187106158,0.0,3657.87
14.0984691,14.665172,2.1635260000000005,0.9884309999999664,34.618421000000055,1.2797248526149576,1.096262624012728,30.223024423712843,0.1427951200000004,-0.38001736,0.0066490800000007,30.269963540704023,1.0,212.12,3677.42,225715.63266075807,3596.488842721255,0.0,3677.42
14.2088768,14.7755797,1.4535260000000003,0.1534309999999663,34.05842100000005,1.321273272369178,0.8708719136438808,31.139903680686004,0.1659951200000004,-0.36121736,0.0110490800000007,31.18008630829384,1.0,212.12,3684.26,225715.63266075807,3571.246328977866,0.0,3684.26
14.3284502,14.8951531,0.7085260000000004,0.1384309999999662,32.658421000000054,1.1747916106615803,0.6957766223692907,31.502916215045964,0.1587951200000004,-0.35441736,0.0106490800000007,31.532490711786824,1.0,211.63,3684.75,226261.3996125313,3569.44161747744,0.0,3684.75
14.4384515,15.0051544,0.5635260000000004,0.0534309999999662,31.733421000000057,1.0286641508881311,0.5422192612872004,31.558020048966064,0.1599951200000004,-0.35041736,0.0134490800000007,31.57943604742772,1.0,213.1,3681.82,224631.62834350072,3580.2402072887853,0.0,3681.82
14.548471500000002,15.1151744,0.7035260000000005,0.2334309999999662,32.133421000000055,0.9509375272469016,0.4684011968603024,31.6955738027832,0.1647951200000004,-0.36681736,0.0166490800000007,31.71329501249631,1.0,212.61,3677.42,225172.3813555336,3596.488842721255,0.0,3677.42
14.6584734,15.2251763,0.7635260000000006,0.6634309999999664,34.343421000000056,0.9061354478706184,0.5150244801202095,32.32856080229521,0.1751951200000004,-0.38321736,0.0226490800000007,32.34535786187423,1.0,211.63,3689.15,226261.3996125313,3553.257525446241,0.0,3689.15
14.7693268,15.3360297,0.9035260000000004,1.2334309999999662,33.298421000000054,0.9055116405075118,0.6867647481864809,32.56041288844904,0.1619951200000004,-0.37201736,0.0138490800000007,32.58024070839141,1.0,210.65,3692.08,227360.5506764776,3542.501787610237,0.0,3692.08
14.8792933,15.4459962,1.0035260000000006,1.0884309999999662,27.93342100000005,0.928942681161766,0.7827859671631243,31.45429705392725,0.1307951200000004,-0.31481736,0.0130490800000007,31.47774597286101,1.0,212.61,3669.11,225172.3813555336,3627.2829105695937,0.0,3669.11
14.9918274,15.5585303,0.7885260000000005,-0.1365690000000337,16.623421000000054,0.8953750592146071,0.5630075212004043,27.90886900076117,0.0571951200000004,-0.21081736,0.0122490800000007,27.9289033595528,1.0,209.19,3566.47,229017.16143219083,4019.464624684914,0.0,3566.47
15.1026448,15.6693477,0.7585260000000005,-1.186569000000034,7.963421000000055,0.8626603030650286,0.144758615547781,23.140765578027867,0.0399951200000004,-0.10401736,0.0146490800000007,23.157291927004312,1.0,200.39,3340.66,239513.448774889,4967.102309124545,0.0,3340.66
15.2126217,15.7793246,0.3335260000000004,-1.2465690000000336,3.038421000000055,0.7361669256571265,-0.1878483013579585,18.33515489513917,0.0267951200000004,-0.04241736,0.0186490800000007,18.35088918160372,1.0,180.35,2826.98,267238.7025228722,7686.718689201903,0.0,2826.98
