time,world_time,Fx,Fy,Fz,LPF_Fx,LPF_Fy,LPF_Fz,Mx,My,Mz,force_magnitude,touch_count,Volt_FSR1,Volt_FSR2,Ohm_FSR1,Ohm_FSR2
4.6027953,5.1748852,0.2735260000000004,-0.4415690000000338,-0.106578999999945,0.3326622303047281,-0.4364569674732115,-0.0983874653247716,0.0003951200000004,-0.00161736,0.0090490800000007,0.5575293151577423,1.0,38.61,55.23,1285001.295001295,895305.0878145936
4.7136094,5.2856993,0.3585260000000003,-0.5165690000000336,-0.086578999999945,0.3388451512801861,-0.4556083275468827,-0.0955645663891154,0.0003951200000004,-0.00121736,0.0098490800000007,0.5757843094643162,1.0,39.1,51.81,1268772.378516624,955064.6593321753
4.8239595,5.3960494,0.2985260000000007,-0.4515690000000336,-0.0665789999999449,0.3292065669168056,-0.4546426971182788,-0.0886353573633371,-4.879999999594584e-06,-0.00121736,0.0090490800000007,0.5682720935599941,1.0,39.59,55.23,1252945.1881788329,895305.0878145936
4.9356123,5.5077022,0.3385260000000003,-0.5015690000000339,-0.086578999999945,0.3314344447152997,-0.4658607687995054,-0.0881437702812931,-4.879999999594584e-06,-0.00161736,0.0086490800000007,0.5784845471485014,1.0,39.59,50.34,1252945.1881788329,983245.9276916964
5.0469053,5.6189952,0.2935260000000004,-0.456569000000034,-0.106578999999945,0.322372157170261,-0.4636395043478714,-0.0925508451144593,0.0003951200000004,-0.00161736,0.0106490800000007,0.5722333935047377,1.0,39.1,56.21,1268772.378516624,879521.4374666429
5.1569275,5.7290174,0.3785260000000003,-0.5265690000000338,-0.096578999999945,0.3357961389322095,-0.4786832548616981,-0.0935138046376573,-4.879999999594584e-06,-0.00121736,0.0098490800000007,0.5921499278599797,1.0,39.1,51.81,1268772.378516624,955064.6593321753
5.2669057,5.8389956,0.3135260000000004,-0.4165690000000339,-0.096578999999945,0.3304723013496513,-0.4638343935478219,-0.0942465617307902,0.0003951200000004,-0.00161736,0.0090490800000007,0.5772665770640859,1.0,37.15,43.5,1335895.0201884252,1139425.2873563217
5.3778102,5.9499001,0.3735260000000004,-0.5065690000000338,0.0334210000000549,0.340764599015175,-0.4740504099183831,-0.0637267088782682,0.0003951200000004,-0.00321736,0.0098490800000007,0.5872864688635484,1.0,39.1,42.03,1268772.378516624,1179626.45729241
5.4885904,6.0606803,0.3385260000000003,-0.1065690000000336,1.253421000000055,0.3402294457498297,-0.3862013243347613,0.2511469654913628,-0.0072048799999995,-0.02121736,0.0030490800000007,0.5726974218107496,1.0,45.45,192.57,1090110.0110011,249645.84307005248
5.5986352,6.1707251,0.2535260000000003,0.4434309999999661,3.263421000000055,0.3195023607313956,-0.1878717242616193,0.9712528329355772,-0.0136048799999995,-0.05161736,-0.0041509199999992,1.039571839160408,1.0,69.4,653.47,710461.0951008645,66514.60663840726
5.708941,6.2810309,-0.0164739999999996,0.2834309999999662,4.923421000000055,0.2391847847361252,-0.0752034035194908,1.916047182196554,-0.0084048799999995,-0.07921736,-0.0033509199999992,1.9323823942360727,1.0,161.29,2481.43,300000.62000124,10149.671761847001
5.8194323,6.3915222,-0.1714739999999994,-0.1315690000000338,8.028421000000055,0.1410138358057679,-0.0886780065212898,3.377254296751322,-0.0008048799999995,-0.12641736,0.0026490800000007,3.381359974278768,1.0,189.15,3133.92,254340.47052603753,5954.4595905447495
5.9311473,6.5032372,-0.2414739999999993,0.0434309999999662,10.728421000000056,0.0495773557131804,-0.057096394208352,5.1346037991293,-0.0088048799999995,-0.17041736,-0.0009509199999992,5.135160570660293,1.0,198.44,3310.36,241965.32957065108,5104.097439553401
6.0414897,6.6135796,0.0385260000000005,0.0484309999999663,12.588421000000055,0.0469354492992535,-0.0318693083340408,6.916492644471054,-0.0072048799999995,-0.19441736,0.0034490800000007,6.916725315511439,1.0,202.83,3418.38,236511.85722033228,4626.811530608066
6.1523504,6.7244403,0.1385260000000006,0.2584309999999663,13.673421000000056,0.0688308320587481,0.0375290773896136,8.53178517728015,-0.0076048799999995,-0.20881736,0.0026490800000007,8.532145358955677,1.0,203.32,3451.12,235917.7650993508,4488.050256148728
6.2631630000000005,6.8352529,-0.0764739999999992,0.3734309999999663,16.268421000000053,0.0340946623295666,0.1178288584143368,10.381283857146563,-0.0036048799999995,-0.25561736,-0.0109509199999992,10.38200850551214,1.0,205.28,3507.82,233569.75837879968,4253.867074137212
6.374035,6.9461249,-0.1014739999999996,0.6934309999999662,18.358421000000053,0.0016859943044456,0.2554307082861636,12.288276114878816,-0.0084048799999995,-0.28881736,-0.0169509199999992,12.290930703767456,1.0,207.72,3543.5,230708.64625457345,4110.342881332016
6.4848352,7.0569251,0.1035260000000004,0.2934309999999662,19.963421000000054,0.0260315833185216,0.2645149525196615,14.123074941925672,-0.0056048799999995,-0.31321736,-0.0057509199999992,14.12557579777495,1.0,209.68,3591.89,228458.6035864174,3920.248114502394
6.6044723,7.1765622,-0.2214739999999992,1.0034309999999662,22.02842100000005,-0.0331364142577478,0.4411581713116866,16.012905022250635,-0.0068048799999995,-0.34801736,-0.0153509199999992,16.019015132200995,1.0,209.68,3619.26,228458.6035864174,3814.978752562679
6.7144616,7.2865515,0.0885260000000003,0.9684309999999664,22.98842100000005,-0.0040521352875171,0.5672065498232608,17.680452505143407,-0.0124048799999995,-0.35881736,-0.0117509199999992,17.68954890540159,1.0,210.65,3649.07,227360.55067647758,3702.1213624293314
6.8244986,7.3965885,-0.4664739999999994,1.4484309999999665,24.45842100000005,-0.1145974224025604,0.7778696202603592,19.30077483524456,-0.0160048799999995,-0.38801736,-0.0161509199999992,19.31678345263917,1.0,211.14,3670.58,226809.69972530074,3621.8254335827037
