Time,Fx,Fy,Fz,Mx,My,Mz
275639,0.0422175,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
276517,0.0172175,-0.01979,0.0073145,0.00036452,-0.00017508,0.00019632
277304,0.0022175,-0.00479,-0.0176855,-3.548e-05,-0.00017508,0.00059632
278155,-0.0427825,0.09521,-0.0176855,-3.548e-05,-0.00017508,0.00019632
278994,0.0222175,0.08021,-0.0076855,-3.548e-05,-0.00017508,0.00099632
279812,0.0672175,0.01021,0.0073145,-3.548e-05,0.00022492,0.00099632
280609,0.0022175,0.02021,0.0173145,-3.548e-05,0.00022492,0.00139632
281479,-0.0427825,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
282313,-0.0427825,0.02021,0.0123145,-3.548e-05,0.00022492,0.00019632
283111,0.0022175,-0.00479,-0.0076855,-3.548e-05,0.00022492,-0.00020368
283989,0.0422175,0.04521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
284859,0.0422175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00099632
285624,-0.0877825,-0.00479,0.0023145,0.00036452,-0.00017508,0.00059632
286445,-0.0877825,-0.00479,0.0023145,0.00036452,-0.00017508,-0.00020368
287318,-0.0877825,-0.02979,0.0173145,-3.548e-05,-0.00017508,-0.00060368
288110,-0.0677825,-0.06479,0.0173145,-3.548e-05,-0.00017508,-0.00060368
288989,-0.0477825,-0.05479,0.0273145,-3.548e-05,-0.00017508,0.00019632
289785,0.0022175,-0.02979,-0.0126855,-3.548e-05,-0.00017508,0.00019632
290644,0.0222175,0.00521,0.0023145,-3.548e-05,0.00022492,0.00019632
291440,-0.0427825,0.02021,0.0223145,-3.548e-05,0.00022492,-0.00060368
292322,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
293162,-0.0477825,-0.05479,0.0173145,-3.548e-05,-0.00017508,-0.00060368
293959,0.0422175,-0.05479,0.0073145,-3.548e-05,-0.00017508,-0.00060368
294817,-0.0027825,-0.00479,0.0023145,-3.548e-05,-0.00017508,0.00059632
295679,-0.0027825,-0.00479,-0.0076855,-3.548e-05,-0.00017508,0.00059632
296458,0.0422175,-0.00479,0.0023145,-3.548e-05,-0.00057508,0.00059632
297333,0.0672175,-0.01979,-0.0076855,-3.548e-05,-0.00017508,-0.00060368
298106,0.0822175,-0.05479,0.0273145,-3.548e-05,-0.00017508,-0.00140368
298978,-0.0227825,-0.06979,0.0273145,0.00036452,-0.00017508,0.00019632
299783,-0.0427825,-0.02979,-0.0026855,-3.548e-05,-0.00017508,0.00099632
300732,0.0422175,-0.02979,-0.0226855,-3.548e-05,0.00022492,0.00019632
301540,0.0672175,-0.01479,-0.0126855,-3.548e-05,0.00022492,-0.00060368
302302,0.107217,-0.03979,0.0073145,-3.548e-05,0.00062492,-0.00100368
303186,-0.0227825,-0.04479,0.0073145,-3.548e-05,0.00022492,-0.00100368
304022,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
304837,-0.0427825,-0.02979,-0.0026855,-3.548e-05,-0.00017508,0.00099632
305738,0.0222175,-0.03979,-0.0026855,-3.548e-05,-0.00017508,0.00059632
306579,-0.0227825,-0.01979,0.0073145,-3.548e-05,0.00022492,-0.00060368
307368,-0.0027825,-0.02979,0.0073145,-3.548e-05,0.00022492,-0.00060368
308260,0.0622175,-0.08979,-0.0026855,0.00036452,0.00022492,-0.00060368
309027,-0.0227825,0.00521,-0.0076855,0.00036452,0.00022492,0.00019632
309874,-0.0027825,0.04521,0.0023145,0.00036452,0.00022492,0.00019632
310660,0.0222175,0.03021,0.0023145,0.00036452,0.00022492,-0.00020368
311482,0.0022175,0.04521,-0.0076855,-3.548e-05,0.00022492,0.00019632
312322,-0.0227825,0.05521,0.0123145,0.00036452,-0.00017508,0.00019632
313153,-0.0027825,-0.02979,0.0173145,-3.548e-05,-0.00017508,-0.00060368
314012,0.0622175,0.00521,-0.0176855,-3.548e-05,-0.00017508,-0.00060368
314790,0.0672175,-0.06479,-0.0126855,-0.00043548,-0.00017508,-0.00060368
315646,0.0222175,-0.03979,-0.0026855,-3.548e-05,-0.00017508,-0.00020368
316508,0.0222175,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00139632
317352,-0.0177825,0.06021,-0.0176855,-3.548e-05,0.00022492,0.00219632
318164,-0.0427825,0.02021,-0.0276855,-3.548e-05,0.00022492,0.00019632
318969,-0.0427825,-0.05479,-0.0126855,-3.548e-05,-0.00017508,-0.00060368
319803,-0.0227825,-0.04479,0.0073145,-3.548e-05,0.00022492,-0.00100368
320666,-0.0227825,0.00521,0.0123145,0.00036452,-0.00017508,-0.00060368
321475,-0.0227825,0.00521,0.0173145,-3.548e-05,0.00022492,0.00019632
322319,-0.0027825,0.04521,0.0223145,-3.548e-05,-0.00017508,0.00019632
323149,-0.0227825,0.03021,0.0123145,-3.548e-05,0.00022492,-0.00020368
323994,-0.0027825,0.04521,0.0123145,-3.548e-05,-0.00017508,0.00099632
324812,-0.0677825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
325651,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
326500,0.0022175,0.02021,0.0223145,-3.548e-05,-0.00017508,-0.00060368
327349,0.0022175,-0.02979,-0.0026855,-3.548e-05,0.00022492,-0.00060368
328145,-0.0877825,-0.05479,-0.0126855,-3.548e-05,-0.00017508,-0.00060368
328994,0.0172175,-0.06979,0.0073145,0.00036452,-0.00017508,0.00019632
329830,0.0222175,-0.03979,0.0073145,-3.548e-05,0.00022492,-0.00020368
330644,-0.0627825,-0.01479,0.0173145,-3.548e-05,-0.00017508,0.00019632
331496,-0.0227825,0.05521,0.0123145,-0.00043548,-0.00017508,0.00019632
332368,0.0222175,0.03021,0.0223145,-3.548e-05,-0.00017508,0.00059632
333164,-0.0227825,0.01021,-0.0076855,-3.548e-05,0.00022492,0.00019632
334023,-0.0877825,-0.02979,0.0173145,-3.548e-05,-0.00017508,0.00099632
334812,-0.0877825,-0.07479,0.0073145,-3.548e-05,0.00022492,0.00059632
335662,-0.0227825,-0.06479,-0.0026855,-3.548e-05,-0.00017508,-0.00060368
336503,-0.0427825,-0.00479,0.0023145,-3.548e-05,-0.00017508,-0.00020368
337288,0.0022175,-0.00479,-0.0276855,-3.548e-05,0.00022492,-0.00020368
338120,-0.0027825,-0.00479,-0.0026855,0.00036452,0.00022492,-0.00020368
338996,-0.107783,0.03021,0.0123145,-3.548e-05,-0.00017508,-0.00020368
339815,-0.107783,-0.03979,-0.0026855,-0.00043548,-0.00017508,0.00059632
340644,-0.0027825,-0.05479,-0.0126855,-3.548e-05,-0.00017508,0.00099632
341481,-0.0227825,0.00521,-0.0076855,0.00036452,-0.00017508,-0.00060368
342328,-0.0227825,0.03021,-0.0076855,-3.548e-05,-0.00017508,-0.00020368
343164,-0.0677825,0.03021,0.0223145,-3.548e-05,-0.00017508,0.00059632
344044,0.0222175,-0.03979,0.0273145,-3.548e-05,-0.00017508,0.00059632
344834,0.0222175,0.01021,-0.0076855,-3.548e-05,0.00022492,-0.00060368
345664,-0.0227825,-0.06479,-0.0226855,-3.548e-05,0.00022492,0.00019632
346496,0.0622175,-0.03979,-0.0026855,0.00036452,0.00022492,0.00059632
347321,-0.0227825,-0.01479,-0.0026855,-3.548e-05,0.00022492,0.00019632
348159,-0.0427825,-0.02979,0.0173145,-3.548e-05,-0.00017508,0.00099632
348980,-0.0427825,-0.02979,-0.0176855,-3.548e-05,-0.00017508,0.00019632
349840,-0.0627825,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00059632
350623,-0.0427825,-0.05479,-0.0026855,-3.548e-05,0.00022492,0.00099632
351476,-0.0227825,-0.06479,-0.0226855,-3.548e-05,0.00022492,0.00099632
352319,0.0222175,-0.03979,-0.0026855,-0.00043548,-0.00017508,0.00059632
353136,0.0222175,-0.03979,0.0273145,-3.548e-05,0.00022492,-0.00020368
353978,-0.0177825,0.03021,0.0023145,-3.548e-05,0.00022492,-0.00100368
354845,0.0022175,0.02021,0.0123145,-3.548e-05,-0.00017508,-0.00140368
355680,-0.0027825,-0.02979,0.0173145,0.00036452,-0.00017508,0.00019632
356463,-0.0677825,-0.01979,0.0273145,-3.548e-05,-0.00017508,0.00019632
357338,-0.0677825,-0.01479,0.0173145,0.00036452,-0.00017508,0.00099632
358148,-0.0677825,0.01021,0.0023145,-3.548e-05,0.00022492,0.00099632
358994,-0.0627825,-0.03979,0.0073145,0.00036452,0.00022492,-0.00100368
359817,0.0222175,0.05521,-0.0276855,0.00036452,0.00022492,0.00019632
360658,-0.0027825,0.04521,-0.0176855,0.00036452,-0.00017508,0.00019632
361518,0.0422175,0.02021,0.0023145,-3.548e-05,-0.00017508,-0.00060368
362553,0.0872175,-0.05479,-0.0026855,-3.548e-05,-0.00017508,-0.00140368
363176,0.0622175,-0.01979,0.0073145,0.00036452,-0.00017508,-0.00060368
363996,0.0422175,0.02021,-0.0076855,-3.548e-05,-0.00017508,0.00019632
364793,0.0022175,-0.07479,-0.0326855,-3.548e-05,0.00022492,0.00059632
365642,-0.0227825,-0.03979,-0.0226855,-3.548e-05,0.00022492,0.00139632
366531,-0.0227825,0.03021,0.0123145,-3.548e-05,-0.00017508,0.00059632
367322,-0.0227825,0.00521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
368169,0.0222175,-0.03979,-0.0126855,0.00036452,-0.00017508,0.00059632
368995,0.0422175,-0.07979,-0.0026855,-3.548e-05,-0.00017508,0.00059632
369931,0.0422175,-0.05479,-0.0026855,-0.00043548,-0.00017508,0.00099632
370660,0.0222175,0.05521,0.0223145,-3.548e-05,-0.00017508,0.00099632
371504,-0.0427825,0.07021,0.0023145,-3.548e-05,0.00022492,0.00059632
372292,0.0422175,-0.02979,-0.0026855,0.00036452,0.00022492,-0.00140368
373176,0.0622175,-0.06479,0.0073145,-3.548e-05,0.00022492,-0.00060368
374004,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
374868,-0.0227825,0.03021,0.0123145,0.00036452,-0.00017508,0.00139632
375623,-0.0227825,0.01021,0.0023145,-3.548e-05,0.00022492,0.00019632
376480,-0.0427825,-0.02979,-0.0176855,-0.00043548,-0.00017508,0.00019632
377433,0.0222175,-0.01479,0.0173145,-0.00043548,-0.00017508,0.00099632
378116,-0.0227825,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00019632
379001,-0.0427825,-0.02979,0.0023145,-3.548e-05,-0.00017508,-0.00060368
379905,0.0472175,0.02021,-0.0176855,-0.00043548,-0.00017508,-0.00140368
380657,0.0222175,0.00521,-0.0076855,-0.00043548,0.00022492,-0.00140368
381488,-0.0227825,-0.01479,-0.0276855,-3.548e-05,0.00022492,-0.00060368
382339,-0.0677825,-0.03979,-0.0026855,-3.548e-05,-0.00017508,0.00059632
383179,-0.0227825,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00099632
383961,0.0422175,0.07021,-0.0276855,-3.548e-05,0.00022492,0.00059632
384819,0.0422175,0.04021,-0.0176855,-3.548e-05,-0.00017508,-0.00060368
385619,0.0622175,-0.03979,-0.0126855,-3.548e-05,-0.00017508,-0.00020368
386521,-0.0427825,-0.02979,-0.0176855,-3.548e-05,-0.00017508,0.00019632
387340,-0.0227825,0.05521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
388144,0.0222175,0.00521,-0.0076855,0.00036452,0.00022492,-0.00060368
389034,0.0422175,0.06521,0.0023145,-3.548e-05,0.00022492,-0.00100368
389853,0.0422175,0.04521,0.0023145,-3.548e-05,0.00022492,0.00099632
390615,-0.0227825,-0.04479,0.0273145,0.00036452,-0.00017508,0.00059632
391477,0.0222175,0.00521,0.0223145,-3.548e-05,-0.00017508,0.00019632
392359,-0.0227825,0.03021,0.0023145,0.00036452,-0.00017508,-0.00020368
393155,-0.0877825,-0.02979,0.0023145,-3.548e-05,-0.00017508,-0.00140368
393976,0.0222175,-0.01979,0.0023145,-3.548e-05,-0.00017508,-0.00060368
394819,0.107217,-0.04479,0.0173145,0.00036452,-0.00017508,-0.00100368
395644,0.0172175,-0.04479,0.0173145,0.00036452,-0.00017508,-0.00020368
396531,0.0172175,-0.01979,0.0123145,-3.548e-05,-0.00017508,-0.00060368
397292,0.0422175,-0.02979,0.0073145,-0.00043548,-0.00017508,0.00019632
398112,-0.0227825,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00059632
398991,-0.0227825,-0.03979,-0.0026855,0.00036452,0.00022492,0.00059632
399813,-0.0677825,-0.01479,-0.0376855,0.00036452,-0.00017508,0.00099632
400664,-0.0477825,-0.00479,-0.0576855,0.00036452,-0.00017508,0.00139632
401456,-0.0627825,0.01021,-0.0176855,-3.548e-05,0.00022492,0.00099632
402335,-0.0677825,-0.01479,0.0273145,0.00036452,0.00022492,0.00019632
403166,-0.0877825,-0.07979,0.0073145,0.00036452,-0.00017508,0.00059632
403994,-0.107783,-0.01979,0.0223145,-3.548e-05,-0.00017508,-0.00060368
404798,-0.0677825,0.00521,0.0223145,-3.548e-05,-0.00017508,-0.00060368
405649,-0.0427825,-0.00479,0.0023145,-3.548e-05,0.00022492,-0.00020368
406444,-0.0877825,-0.00479,-0.0176855,0.00036452,-0.00017508,-0.00020368
407342,-0.0427825,-0.05479,-0.0026855,-3.548e-05,-0.00017508,-0.00060368
408146,-0.0227825,-0.06479,0.0173145,-3.548e-05,-0.00017508,0.00019632
409023,-0.0677825,-0.06479,0.0073145,-3.548e-05,-0.00017508,-0.00060368
409820,-0.0427825,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
410689,-0.0627825,0.03021,-0.0176855,-3.548e-05,-0.00017508,-0.00100368
411551,-0.0427825,0.02021,0.0023145,-3.548e-05,0.00022492,-0.00140368
412327,-0.0227825,-0.01479,0.0273145,-3.548e-05,0.00022492,-0.00060368
413141,0.0222175,-0.08979,0.0173145,-3.548e-05,0.00022492,-0.00060368
413984,-0.0427825,-0.05479,0.0173145,-3.548e-05,0.00022492,0.00019632
414837,-0.0227825,-0.03979,-0.0026855,-3.548e-05,0.00022492,0.00059632
415644,-0.0027825,-0.00479,-0.0276855,-3.548e-05,0.00022492,0.00059632
416502,0.0422175,0.04521,0.0123145,-3.548e-05,-0.00017508,0.00019632
417308,0.0422175,0.07021,0.0123145,-3.548e-05,-0.00017508,-0.00020368
418125,0.0172175,0.05521,0.0423145,-3.548e-05,-0.00017508,-0.00140368
418971,0.0172175,0.00521,0.0023145,0.00036452,-0.00017508,-0.00060368
419847,0.0422175,-0.00479,-0.0026855,0.00036452,0.00022492,-0.00020368
420647,0.0422175,-0.00479,-0.0226855,0.00036452,0.00022492,-0.00020368
421522,-0.0227825,0.03021,-0.0376855,-3.548e-05,0.00022492,-0.00020368
422341,-0.0877825,0.02021,-0.0076855,0.00036452,0.00022492,-0.00060368
423168,-0.0427825,0.02021,-0.0076855,-3.548e-05,-0.00017508,-0.00060368
424160,0.0222175,-0.06479,0.0473145,-3.548e-05,-0.00017508,0.00099632
424857,-0.0427825,-0.02479,0.0173145,-3.548e-05,0.00022492,0.00179632
425648,-0.0427825,0.02021,-0.0076855,-3.548e-05,0.00022492,0.00059632
426507,0.0222175,-0.01479,-0.0026855,-3.548e-05,0.00022492,-0.00140368
427319,-0.0427825,-0.02979,0.0173145,-3.548e-05,0.00022492,-0.00140368
428166,-0.0677825,0.03021,0.0123145,-3.548e-05,-0.00017508,0.00059632
429012,-0.0677825,-0.01979,0.0173145,0.00036452,-0.00017508,0.00019632
429818,-0.0427825,-0.02979,0.0273145,-3.548e-05,0.00022492,-0.00060368
430673,0.0172175,-0.04479,-0.0126855,-3.548e-05,-0.00017508,-0.00020368
431498,-0.0027825,0.02021,-0.0076855,0.00036452,-0.00017508,0.00019632
432412,-0.0227825,0.03021,-0.0176855,-3.548e-05,-0.00017508,-0.00100368
433144,0.0222175,0.08021,-0.0076855,-0.00043548,0.00022492,-0.00060368
434014,0.0222175,0.05521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
434838,-0.0227825,-0.01479,0.0073145,-3.548e-05,-0.00057508,0.00179632
435665,0.0022175,-0.05479,-0.0026855,-3.548e-05,-0.00017508,0.00019632
436519,0.0872175,-0.00479,0.0373145,-0.00043548,-0.00017508,-0.00020368
437318,0.0872175,-0.02979,0.0073145,-3.548e-05,-0.00017508,0.00019632
438170,0.0422175,0.02021,-0.0076855,-3.548e-05,-0.00017508,-0.00060368
438994,-0.0027825,0.06521,0.0323145,-3.548e-05,-0.00017508,-0.00020368
439868,0.0422175,0.02021,0.0323145,-3.548e-05,-0.00017508,0.00019632
440628,0.0422175,-0.00479,0.0023145,-3.548e-05,-0.00017508,0.00059632
441482,-0.0227825,-0.06979,0.0173145,-3.548e-05,-0.00017508,-0.00060368
442288,-0.0677825,-0.03979,0.0273145,0.00036452,0.00022492,0.00059632
443138,0.0222175,-0.01479,-0.0026855,-3.548e-05,0.00022492,0.00099632
443981,0.0422175,0.02021,0.0023145,0.00036452,-0.00017508,0.00019632
444850,0.0422175,-0.00479,-0.0076855,-3.548e-05,-0.00017508,-0.00100368
445652,0.0622175,-0.01979,-0.0276855,-3.548e-05,0.00022492,-0.00060368
446450,0.0672175,-0.03979,-0.0126855,-3.548e-05,0.00022492,-0.00020368
447343,-0.0227825,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00019632
448154,-0.0027825,-0.00479,0.0173145,0.00036452,-0.00017508,-0.00020368
449011,0.0422175,-0.02979,0.0273145,-3.548e-05,0.00022492,0.00019632
449835,-0.0227825,-0.03979,0.0173145,-3.548e-05,0.00022492,0.00059632
450653,0.0022175,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
451471,-0.0227825,-0.01479,0.0273145,-3.548e-05,-0.00017508,0.00099632
452318,-0.0677825,-0.01979,0.0273145,-3.548e-05,-0.00017508,0.00019632
453250,0.0022175,0.02021,-0.0176855,-3.548e-05,-0.00017508,-0.00060368
453990,0.0022175,0.04521,-0.0076855,-3.548e-05,0.00022492,-0.00060368
454828,0.0022175,0.04521,0.0123145,-3.548e-05,0.00022492,0.00099632
455763,-0.0227825,-0.03979,0.0173145,-3.548e-05,-0.00017508,0.00059632
456520,-0.0427825,-0.00479,0.0123145,-3.548e-05,-0.00017508,-0.00100368
457313,-0.107783,0.01021,-0.0076855,-0.00043548,0.00022492,0.00019632
458212,0.0022175,0.02021,0.0023145,-3.548e-05,0.00022492,0.00019632
459017,0.0422175,-0.00479,0.0023145,-3.548e-05,0.00022492,-0.00020368
459842,-0.0227825,0.00521,0.0323145,-3.548e-05,0.00022492,-0.00060368
460615,-0.0027825,0.04521,0.0423145,-3.548e-05,-0.00017508,0.00019632
461613,0.0222175,0.00521,0.0273145,0.00036452,0.00022492,0.00099632
462318,0.0422175,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
463155,-0.0677825,-0.03979,0.0273145,0.00036452,0.00022492,0.00059632
464007,-0.0227825,-0.01479,0.0073145,-3.548e-05,0.00022492,0.00099632
464811,0.0022175,0.02021,0.0173145,-3.548e-05,0.00022492,0.00139632
465617,-0.0027825,-0.02979,0.0273145,0.00036452,0.00022492,-0.00060368
466471,-0.0027825,-0.05479,0.0273145,0.00036452,0.00022492,0.00019632
467310,-0.0027825,-0.05479,0.0073145,0.00036452,0.00022492,0.00019632
468142,-0.0227825,-0.08979,-0.0126855,0.00036452,-0.00017508,-0.00060368
469009,-0.0477825,-0.10479,0.0073145,0.00036452,0.00022492,0.00019632
469824,-0.0677825,-0.08979,0.0173145,-3.548e-05,-0.00017508,0.00019632
470639,-0.0677825,-0.11479,-0.0126855,-3.548e-05,-0.00017508,0.00139632
471475,0.0422175,0.02021,-0.0176855,-3.548e-05,-0.00017508,0.00099632
472321,0.0622175,0.00521,-0.0076855,-3.548e-05,-0.00017508,0.00019632
473120,0.0622175,0.00521,0.0023145,-3.548e-05,-0.00017508,-0.00060368
474086,-0.0227825,-0.04479,0.0073145,-3.548e-05,0.00022492,-0.00180368
474812,-0.0027825,-0.05479,0.0373145,0.00036452,-0.00017508,-0.00140368
475631,-0.0227825,0.00521,0.0023145,0.00036452,0.00022492,0.00019632
476535,-0.0427825,-0.00479,0.0173145,-3.548e-05,0.00022492,-0.00020368
477313,0.0222175,0.03521,-0.0076855,-0.00043548,0.00022492,0.00059632
478134,0.0222175,0.05521,-0.0176855,-3.548e-05,0.00022492,0.00019632
479005,0.0222175,0.00521,-0.0276855,0.00036452,0.00062492,-0.00060368
479821,-0.0227825,0.03021,-0.0376855,0.00036452,0.00022492,-0.00020368
480646,-0.0427825,0.02021,-0.0276855,-3.548e-05,-0.00017508,0.00019632
481492,-0.0627825,-0.01479,-0.0376855,-3.548e-05,-0.00017508,-0.00060368
482284,-0.0427825,-0.00479,0.0173145,-3.548e-05,-0.00017508,0.00059632
483134,0.0222175,-0.03979,-0.0026855,-3.548e-05,0.00022492,-0.00020368
484005,0.0222175,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00059632
484786,0.0422175,0.02021,0.0373145,-3.548e-05,0.00022492,0.00019632
485638,0.0022175,0.04521,0.0123145,-3.548e-05,-0.00017508,0.00019632
486482,-0.0227825,-0.01979,0.0023145,-3.548e-05,-0.00057508,0.00019632
487339,-0.0677825,-0.01979,0.0023145,-3.548e-05,-0.00057508,0.00019632
488159,0.0022175,-0.00479,-0.0076855,-3.548e-05,0.00022492,-0.00020368
489005,-0.0427825,-0.00479,-0.0176855,-3.548e-05,-0.00017508,0.00059632
489813,-0.0427825,-0.02979,-0.0176855,-3.548e-05,-0.00017508,0.00019632
490605,-0.0627825,-0.01479,-0.0376855,-3.548e-05,0.00022492,-0.00060368
491486,-0.0427825,-0.05479,-0.0126855,-3.548e-05,-0.00017508,-0.00060368
492287,-0.0627825,-0.03979,0.0073145,-3.548e-05,0.00022492,0.00059632
493120,-0.0227825,-0.08979,0.0273145,-0.00043548,0.00022492,0.00139632
493992,0.0672175,0.01021,0.0073145,-3.548e-05,0.00022492,0.00099632
494786,0.0622175,0.05521,0.0223145,-3.548e-05,-0.00017508,0.00019632
495664,-0.0027825,-0.02979,0.0273145,-3.548e-05,-0.00017508,0.00099632
496530,-0.0677825,0.03021,-0.0076855,-3.548e-05,-0.00017508,0.00059632
497299,-0.0227825,0.08021,-0.0276855,-3.548e-05,-0.00017508,0.00099632
498109,0.0022175,-0.00479,-0.0076855,-3.548e-05,-0.00017508,0.00059632
499004,-0.0877825,0.02021,-0.0076855,-3.548e-05,-0.00017508,0.00019632
499815,-0.0227825,0.00521,-0.0176855,-3.548e-05,-0.00017508,0.00019632
500672,-0.0227825,0.00521,0.0123145,-3.548e-05,-0.00017508,0.00019632
501451,-0.0227825,0.05521,0.0023145,-3.548e-05,0.00022492,-0.00060368
502314,0.0422175,-0.00479,0.0123145,-3.548e-05,-0.00017508,-0.00100368
503142,0.127217,-0.02979,0.0273145,-3.548e-05,-0.00017508,0.00019632
503988,0.0422175,0.02021,0.0023145,-3.548e-05,-0.00017508,-0.00060368
504782,-0.0427825,0.07021,0.0223145,-3.548e-05,0.00022492,-0.00100368
505643,-0.0227825,0.05521,0.0023145,-3.548e-05,0.00022492,-0.00060368
506508,0.0222175,-0.01479,0.0273145,-3.548e-05,0.00022492,0.00019632
507304,0.0222175,-0.03979,0.0273145,-3.548e-05,-0.00017508,0.00059632
508113,0.0672175,-0.01479,0.0473145,-0.00043548,-0.00017508,0.00019632
508964,-0.0027825,-0.00479,0.0473145,-3.548e-05,-0.00017508,-0.00020368
509812,-0.0027825,-0.05479,0.0173145,-3.548e-05,-0.00017508,0.00019632
510617,-0.0027825,-0.00479,0.0073145,-3.548e-05,-0.00017508,0.00139632
511470,-0.0027825,-0.05479,-0.0126855,-3.548e-05,-0.00017508,0.00099632
512280,-0.0227825,0.01021,-0.0176855,-3.548e-05,0.00022492,0.00019632
513114,-0.0227825,0.00521,-0.0076855,-3.548e-05,0.00022492,-0.00060368
513970,-0.0427825,0.02021,0.0223145,-3.548e-05,0.00022492,-0.00060368
514847,-0.0877825,-0.09979,0.0073145,-3.548e-05,0.00022492,0.00019632
515726,-0.0227825,-0.08979,0.0073145,-3.548e-05,0.00022492,-0.00060368
516516,0.0022175,-0.02979,0.0473145,-3.548e-05,0.00022492,0.00019632
517350,0.0022175,-0.02979,0.0273145,-3.548e-05,0.00062492,0.00099632
518173,-0.0027825,-0.07979,0.0173145,0.00036452,-0.00017508,0.00059632
518990,-0.0027825,0.02021,0.0123145,-3.548e-05,-0.00017508,0.00019632
519874,-0.0227825,-0.03979,0.0073145,-3.548e-05,-0.00017508,0.00059632
520694,-0.0477825,-0.05479,0.0173145,-3.548e-05,-0.00017508,0.00019632
521504,-0.0027825,-0.00479,0.0323145,-3.548e-05,-0.00017508,-0.00100368
522352,0.0422175,-0.00479,-0.0076855,-3.548e-05,-0.00017508,-0.00020368
523142,0.0172175,-0.01979,-0.0176855,-3.548e-05,-0.00017508,-0.00060368
524048,-0.0227825,0.00521,0.0023145,-3.548e-05,-0.00057508,0.00019632
524903,-0.0427825,0.02021,0.0123145,0.00036452,-0.00017508,0.00019632
525702,0.0172175,0.00521,0.0273145,0.00036452,-0.00017508,0.00019632
526598,0.0422175,-0.00479,0.0073145,-3.548e-05,0.00022492,0.00059632
527309,0.0222175,0.03021,-0.0176855,-3.548e-05,-0.00017508,0.00059632
528154,0.0022175,-0.00479,0.0023145,-3.548e-05,0.00022492,-0.00020368
529006,0.0422175,-0.02979,0.0073145,-3.548e-05,0.00022492,0.00019632
529840,0.0222175,-0.01479,-0.0026855,-0.00043548,0.00022492,-0.00060368
530618,0.0222175,0.03021,0.0023145,-3.548e-05,0.00022492,-0.00020368
531505,0.0222175,0.00521,0.0023145,-3.548e-05,0.00022492,0.00019632
532320,0.0022175,-0.05479,0.0073145,-3.548e-05,0.00022492,-0.00060368
533192,-0.0027825,-0.05479,0.0073145,-3.548e-05,0.00022492,-0.00060368
533974,0.0422175,0.02021,-0.0076855,-3.548e-05,-0.00017508,-0.00140368
